//X;Y;Z;R;G;B;Number_of_Returns;Return_Number;Time;Intensity
1.28900182;10.15200043;2.18740559;165;152;143;1.000000;1.000000;68265.765625;9733.000000
1.32000184;10.20800018;2.18040562;151;138;129;1.000000;1.000000;68265.765625;9084.000000
1.34500182;10.23900032;2.18240571;157;144;135;1.000000;1.000000;68265.765625;9733.000000
1.39700174;10.32200050;2.17540574;152;135;131;1.000000;1.000000;68265.765625;8435.000000
1.41900182;10.35099983;2.17540574;153;138;133;1.000000;1.000000;68265.765625;9733.000000
1.43100178;10.37600040;2.17040563;133;120;114;1.000000;1.000000;68265.765625;10382.000000
1.44700181;10.40299988;2.16740561;144;131;125;1.000000;1.000000;68265.765625;8435.000000
1.46400177;10.42899990;2.16640568;121;110;104;1.000000;1.000000;68265.765625;3893.000000
1.48900175;10.45699978;2.16840577;134;125;118;1.000000;1.000000;68265.765625;5191.000000
1.51200175;10.48499966;2.16940570;151;142;135;1.000000;1.000000;68265.765625;5191.000000
1.53300178;10.51200008;2.16940570;153;144;137;1.000000;1.000000;68265.765625;5840.000000
1.54800177;10.53699970;2.16640568;150;143;137;1.000000;1.000000;68265.765625;5840.000000
1.54900181;10.55900002;2.15440559;123;116;108;1.000000;1.000000;68265.765625;5840.000000
1.54200184;10.57800007;2.13840556;140;130;123;1.000000;1.000000;68265.765625;5840.000000
1.54200184;10.60000038;2.12640572;133;120;112;1.000000;1.000000;68265.765625;5191.000000
1.54100180;10.62100029;2.11340570;138;125;117;1.000000;1.000000;68265.765625;6489.000000
1.53100181;10.64000034;2.09540558;129;116;110;1.000000;1.000000;68265.765625;5840.000000
1.53600180;10.66199970;2.08640575;137;124;118;1.000000;1.000000;68265.765625;8435.000000
1.55200183;10.68700027;2.08240557;147;136;130;1.000000;1.000000;68265.765625;6489.000000
1.57800186;10.71300030;2.08540559;145;135;129;1.000000;1.000000;68265.765625;6489.000000
0.42500180;8.74400043;2.17340565;150;136;127;1.000000;1.000000;68265.812500;8435.000000
0.45400181;8.78999996;2.17440557;164;150;141;1.000000;1.000000;68265.812500;8435.000000
0.48100179;8.83600044;2.17440557;139;125;116;1.000000;1.000000;68265.812500;8435.000000
0.56700182;8.97000027;2.17840576;159;140;133;1.000000;1.000000;68265.812500;9733.000000
0.64800179;9.09799957;2.18040562;157;138;131;1.000000;1.000000;68265.812500;9084.000000
0.90600181;9.46599960;2.19740558;150;132;120;1.000000;1.000000;68265.812500;10382.000000
0.95900178;9.56700039;2.18840575;161;143;133;1.000000;1.000000;68265.812500;11680.000000
0.98000181;9.60099983;2.18740559;159;141;132;1.000000;1.000000;68265.812500;11680.000000
1.01000178;9.64000034;2.19040561;168;151;144;1.000000;1.000000;68265.812500;11680.000000
1.02900183;9.67300034;2.18840575;166;149;139;1.000000;1.000000;68265.812500;11031.000000
1.05200183;9.70600033;2.18840575;158;145;129;1.000000;1.000000;68265.812500;11031.000000
1.07400179;9.74100018;2.18740559;145;130;114;1.000000;1.000000;68265.812500;9084.000000
1.10000181;9.77499962;2.18940568;157;141;126;1.000000;1.000000;68265.812500;9084.000000
1.17500186;9.87600040;2.19340563;160;141;127;1.000000;1.000000;68265.812500;9733.000000
1.20400178;9.93500042;2.18440557;152;139;133;1.000000;1.000000;68265.812500;10382.000000
1.25200176;9.99899960;2.18640566;153;140;131;1.000000;1.000000;68265.812500;10382.000000
1.31300175;10.08899975;2.18440557;155;142;133;1.000000;1.000000;68265.812500;9733.000000
1.33100176;10.11800003;2.18240571;157;144;135;1.000000;1.000000;68265.812500;9084.000000
1.36600184;10.17500019;2.17740560;159;145;136;1.000000;1.000000;68265.812500;9084.000000
1.38600183;10.20400047;2.17640567;169;155;146;1.000000;1.000000;68265.812500;9733.000000
1.40700185;10.23200035;2.17640567;157;144;135;1.000000;1.000000;68265.812500;9084.000000
1.42500186;10.26000023;2.17440557;158;145;136;1.000000;1.000000;68265.812500;9733.000000
1.44400179;10.28800011;2.17340565;128;116;107;1.000000;1.000000;68265.812500;9733.000000
1.46100175;10.31400013;2.17140555;154;144;135;1.000000;1.000000;68265.812500;9084.000000
1.47200179;10.33899975;2.16540575;143;134;126;1.000000;1.000000;68265.812500;5840.000000
1.50200176;10.36900043;2.17040563;150;142;135;1.000000;1.000000;68265.812500;5191.000000
1.51600182;10.39400005;2.16740561;140;133;127;1.000000;1.000000;68265.812500;5191.000000
1.54400182;10.42300034;2.17140555;145;138;133;1.000000;1.000000;68265.812500;5840.000000
1.55500185;10.44700050;2.16540575;134;128;123;1.000000;1.000000;68265.812500;5840.000000
1.56700182;10.47200012;2.16040564;128;122;118;1.000000;1.000000;68265.812500;5840.000000
1.56100178;10.49199963;2.14540577;127;119;116;1.000000;1.000000;68265.812500;5840.000000
1.55600178;10.51200008;2.12940574;133;121;115;1.000000;1.000000;68265.812500;5840.000000
1.54600179;10.53100014;2.11140561;133;123;114;1.000000;1.000000;68265.812500;6489.000000
1.54600179;10.55200005;2.09940577;135;122;113;1.000000;1.000000;68265.812500;6489.000000
1.54800177;10.57400036;2.08840561;127;114;105;1.000000;1.000000;68265.812500;8435.000000
1.58100176;10.62399960;2.08240557;141;128;122;1.000000;1.000000;68265.812500;7138.000000
1.60400176;10.64900017;2.08440566;154;141;135;1.000000;1.000000;68265.812500;6489.000000
0.47200179;8.70499992;2.17640567;143;129;120;1.000000;1.000000;68265.859375;8435.000000
0.55500180;8.84099960;2.17740560;167;153;144;1.000000;1.000000;68265.859375;8435.000000
0.68700182;9.05300045;2.17940569;170;151;144;1.000000;1.000000;68265.859375;9733.000000
0.71300179;9.09399986;2.17940569;159;140;133;1.000000;1.000000;68265.859375;9733.000000
0.74700183;9.13800049;2.18440557;167;148;141;1.000000;1.000000;68265.859375;9733.000000
0.77000183;9.17800045;2.18340564;157;138;131;1.000000;1.000000;68265.859375;9733.000000
0.79600179;9.21599960;2.18340564;149;130;123;1.000000;1.000000;68265.859375;9084.000000
1.02500176;9.55500031;2.19040561;160;146;135;1.000000;1.000000;68265.859375;11680.000000
1.04400182;9.58800030;2.18840575;168;154;145;1.000000;1.000000;68265.859375;12329.000000
1.06600177;9.62300014;2.18740559;151;137;127;1.000000;1.000000;68265.859375;11031.000000
1.08500183;9.65600014;2.18540573;162;150;138;1.000000;1.000000;68265.859375;11031.000000
1.15000176;9.70600033;2.20740557;129;123;107;1.000000;1.000000;68265.859375;11680.000000
1.18100178;9.74199963;2.21140575;57;50;32;1.000000;1.000000;68265.859375;13626.000000
1.16100180;9.75899982;2.18940568;55;43;27;1.000000;1.000000;68265.859375;11031.000000
1.17700183;9.78999996;2.18640566;156;136;122;1.000000;1.000000;68265.859375;11031.000000
1.19800174;9.81999969;2.18540573;171;152;138;1.000000;1.000000;68265.859375;11031.000000
1.22300184;9.85400009;2.18640566;163;145;131;1.000000;1.000000;68265.859375;11680.000000
1.28800178;9.94799995;2.18540573;161;151;144;1.000000;1.000000;68265.859375;12977.000000
1.33400178;10.00899982;2.18640566;80;84;69;1.000000;1.000000;68265.859375;15573.000000
1.35600185;10.06200027;2.17640567;142;135;124;1.000000;1.000000;68265.859375;11031.000000
1.39800179;10.12100029;2.17540574;155;141;132;1.000000;1.000000;68265.859375;9733.000000
1.41800177;10.14999962;2.17440557;155;142;133;1.000000;1.000000;68265.859375;9733.000000
1.43700182;10.17800045;2.17240572;147;137;127;1.000000;1.000000;68265.859375;9084.000000
1.49000180;10.23700047;2.17840576;136;131;119;1.000000;1.000000;68265.859375;15573.000000
1.50200176;10.26200008;2.17440557;88;85;81;1.000000;1.000000;68265.859375;15573.000000
1.51800179;10.31099987;2.15940571;145;140;136;1.000000;1.000000;68265.859375;6489.000000
1.55000186;10.34000015;2.16640568;149;143;137;1.000000;1.000000;68265.859375;5191.000000
1.56800175;10.36600018;2.16440558;160;152;146;1.000000;1.000000;68265.859375;6489.000000
1.58600175;10.39200020;2.16240573;137;128;121;1.000000;1.000000;68265.859375;5840.000000
1.58500183;10.41300011;2.15040565;151;141;132;1.000000;1.000000;68265.867188;6489.000000
1.58200181;10.43400002;2.13640571;111;100;94;1.000000;1.000000;68265.867188;5840.000000
1.57700181;10.45400047;2.12140560;136;127;122;1.000000;1.000000;68265.867188;6489.000000
1.57200181;10.47399998;2.10540557;134;121;116;1.000000;1.000000;68265.867188;6489.000000
1.57400179;10.49600029;2.09440565;132;116;107;1.000000;1.000000;68265.867188;6489.000000
1.58200181;10.51900005;2.08740568;102;84;70;1.000000;1.000000;68265.867188;12977.000000
1.62600183;10.56999969;2.08840561;162;144;133;1.000000;1.000000;68265.867188;5191.000000
0.46800181;8.59899998;2.17540574;158;143;138;1.000000;1.000000;68265.914063;7786.000000
0.68200183;8.94999981;2.17840576;161;147;138;1.000000;1.000000;68265.914063;9733.000000
0.70400178;8.98999977;2.17640567;152;133;126;1.000000;1.000000;68265.914063;9084.000000
0.73000181;9.03199959;2.17640567;152;133;126;1.000000;1.000000;68265.914063;10382.000000
0.75500178;9.07100010;2.17740560;162;147;138;1.000000;1.000000;68265.914063;9084.000000
0.81200182;9.15400028;2.18040562;157;138;131;1.000000;1.000000;68265.914063;9733.000000
0.83500183;9.19200039;2.17940569;155;136;129;1.000000;1.000000;68265.914063;9084.000000
0.86100179;9.23099995;2.18040562;159;140;133;1.000000;1.000000;68265.914063;9733.000000
0.89000177;9.27099991;2.18340564;152;133;126;1.000000;1.000000;68265.914063;9733.000000
1.02400184;9.45899963;2.19040561;156;142;131;1.000000;1.000000;68265.914063;9733.000000
1.04300177;9.49300003;2.18740559;168;154;143;1.000000;1.000000;68265.914063;10382.000000
1.06600177;9.52799988;2.18840575;164;150;139;1.000000;1.000000;68265.914063;10382.000000
1.09100175;9.56299973;2.18840575;162;148;137;1.000000;1.000000;68265.914063;10382.000000
1.11300182;9.59700012;2.18840575;160;146;135;1.000000;1.000000;68265.914063;9733.000000
1.23800182;9.69400024;2.22940564;170;162;144;1.000000;1.000000;68265.914063;13626.000000
1.25000179;9.72200012;2.22440577;47;49;28;1.000000;1.000000;68265.914063;15573.000000
1.23200178;9.73999977;2.20340562;50;52;30;1.000000;1.000000;68265.914063;16222.000000
1.23400176;9.76500034;2.19240570;65;68;45;1.000000;1.000000;68265.914063;14275.000000
1.24400175;9.79199982;2.18640566;76;72;52;1.000000;1.000000;68265.914063;14275.000000
1.25000179;9.81900024;2.17740560;132;124;117;1.000000;1.000000;68265.914063;11031.000000
1.29400182;9.88099957;2.17740560;166;157;150;1.000000;1.000000;68265.914063;11031.000000
1.32200181;9.91400051;2.18040562;173;165;157;1.000000;1.000000;68265.914063;11680.000000
1.35000181;9.94600010;2.18440557;135;132;122;1.000000;1.000000;68265.914063;16222.000000
1.37300181;9.97700024;2.18440557;74;82;66;1.000000;1.000000;68265.914063;16222.000000
1.39100182;10.00500011;2.18340564;81;90;73;1.000000;1.000000;68265.914063;15573.000000
1.40700185;10.05599976;2.16840577;157;152;140;1.000000;1.000000;68265.914063;11031.000000
1.42900181;10.08500004;2.16840577;154;147;136;1.000000;1.000000;68265.914063;9733.000000
1.45500183;10.11499977;2.17040563;146;138;127;1.000000;1.000000;68265.914063;9733.000000
1.49300182;10.16899967;2.16840577;129;119;110;1.000000;1.000000;68265.914063;9733.000000
1.53300178;10.22500038;2.16740561;146;137;132;1.000000;1.000000;68265.914063;6489.000000
1.55500185;10.27400017;2.15640569;145;140;137;1.000000;1.000000;68265.914063;9084.000000
1.60900176;10.33100033;2.16340566;149;143;138;1.000000;1.000000;68265.914063;5840.000000
1.60200179;10.35000038;2.14740562;120;111;106;1.000000;1.000000;68265.914063;5191.000000
1.60200179;10.37100029;2.13540578;142;132;124;1.000000;1.000000;68265.914063;6489.000000
1.59400177;10.41199970;2.10640574;131;120;115;1.000000;1.000000;68265.914063;6489.000000
1.58400178;10.43099976;2.08740568;145;134;130;1.000000;1.000000;68265.914063;6489.000000
1.59600174;10.45499992;2.08240557;118;107;103;1.000000;1.000000;68265.914063;7138.000000
1.60600185;10.47900009;2.07640576;146;135;130;1.000000;1.000000;68265.914063;7138.000000
1.64200175;10.50699997;2.08540559;143;134;131;1.000000;1.000000;68265.914063;5191.000000
0.52800179;8.60900021;2.17340565;158;143;138;1.000000;1.000000;68265.960938;8435.000000
0.58500183;8.69999981;2.17540574;150;135;130;1.000000;1.000000;68265.960938;8435.000000
0.61300182;8.74499989;2.17540574;159;144;139;1.000000;1.000000;68265.960938;8435.000000
0.64300179;8.78900051;2.17740560;158;143;138;1.000000;1.000000;68265.960938;9733.000000
0.76300180;8.99300003;2.17440557;139;124;119;1.000000;1.000000;68265.960938;9084.000000
0.79200178;9.03400040;2.17640567;168;153;150;1.000000;1.000000;68265.960938;10382.000000
0.81700182;9.07400036;2.17640567;157;143;135;1.000000;1.000000;68265.960938;10382.000000
0.85200179;9.11699963;2.18140578;131;117;106;1.000000;1.000000;68265.960938;11031.000000
0.88100183;9.15799999;2.18340564;164;145;138;1.000000;1.000000;68265.960938;9733.000000
0.90100181;9.19400024;2.18140578;166;147;140;1.000000;1.000000;68265.960938;9733.000000
0.92700177;9.23299980;2.18240571;164;145;138;1.000000;1.000000;68265.960938;9733.000000
0.95000178;9.26900005;2.18240571;151;132;125;1.000000;1.000000;68265.960938;9733.000000
0.97300178;9.30500031;2.18240571;141;123;113;1.000000;1.000000;68265.960938;9084.000000
1.00600183;9.34599972;2.18640566;116;99;81;1.000000;1.000000;68265.960938;10382.000000
1.03700185;9.38399982;2.19040561;170;153;137;1.000000;1.000000;68265.960938;11031.000000
1.05900180;9.42000008;2.18840575;163;149;138;1.000000;1.000000;68265.960938;11031.000000
1.08100176;9.45300007;2.18840575;155;141;130;1.000000;1.000000;68265.960938;9733.000000
1.10000181;9.48600006;2.18640566;144;130;119;1.000000;1.000000;68265.960938;10382.000000
1.29000175;9.70600033;2.21440578;49;72;40;1.000000;1.000000;68265.960938;13626.000000
1.29200184;9.73000050;2.20440578;57;73;41;1.000000;1.000000;68265.960938;16871.000000
1.28900182;9.77799988;2.17840576;88;79;68;1.000000;1.000000;68265.960938;18817.000000
1.32900178;9.83800030;2.17640567;171;159;147;1.000000;1.000000;68265.960938;11680.000000
1.36800182;9.89700031;2.17440557;160;150;140;1.000000;1.000000;68265.960938;11680.000000
1.42900181;9.98499966;2.17240572;141;139;124;1.000000;1.000000;68265.960938;14275.000000
1.46000183;10.01599979;2.17740560;95;93;79;1.000000;1.000000;68265.960938;16871.000000
1.47800183;10.04500008;2.17540574;82;80;67;1.000000;1.000000;68265.960938;14924.000000
1.48200178;10.06700039;2.16640568;112;108;97;1.000000;1.000000;68265.960938;11680.000000
1.49600184;10.09300041;2.16240573;146;139;129;1.000000;1.000000;68265.960938;11031.000000
1.52500176;10.12399960;2.16640568;151;146;137;1.000000;1.000000;68265.960938;10382.000000
1.54200184;10.14999962;2.16540575;160;153;148;1.000000;1.000000;68265.960938;5191.000000
1.57000184;10.18099976;2.16840577;149;144;140;1.000000;1.000000;68265.960938;5840.000000
1.58300185;10.20499992;2.16440558;147;141;137;1.000000;1.000000;68265.960938;5191.000000
1.60200179;10.23099995;2.16340566;142;138;135;1.000000;1.000000;68265.960938;5840.000000
1.62600183;10.25899982;2.16540575;139;134;131;1.000000;1.000000;68265.960938;5840.000000
1.61600184;10.29899979;2.13540578;125;116;111;1.000000;1.000000;68265.960938;5191.000000
1.61300182;10.31999969;2.12140560;123;114;107;1.000000;1.000000;68265.960938;6489.000000
1.60800183;10.34000015;2.10640574;136;126;117;1.000000;1.000000;68265.960938;6489.000000
1.61800182;10.36400032;2.09940577;123;111;96;1.000000;1.000000;68265.960938;9084.000000
1.62900186;10.38700008;2.09340572;98;86;70;1.000000;1.000000;68265.960938;14275.000000
1.62400174;10.40699959;2.07840562;110;100;85;1.000000;1.000000;68265.960938;11680.000000
1.65000176;10.43400002;2.08140564;145;135;125;1.000000;1.000000;68265.960938;7786.000000
0.51600182;8.50699997;2.16840577;139;125;116;1.000000;1.000000;68266.007813;8435.000000
0.58300179;8.60500050;2.17540574;166;151;146;1.000000;1.000000;68266.007813;8435.000000
0.74100178;8.86100006;2.17640567;149;134;129;1.000000;1.000000;68266.007813;9733.000000
0.81300181;8.98099995;2.17440557;148;134;125;1.000000;1.000000;68266.007813;9733.000000
0.86300182;9.06000042;2.17540574;164;149;142;1.000000;1.000000;68266.007813;10382.000000
0.89400178;9.10099983;2.17840576;140;126;115;1.000000;1.000000;68266.007813;9733.000000
1.02300179;9.29100037;2.18340564;160;146;135;1.000000;1.000000;68266.015625;9733.000000
1.07700181;9.36400032;2.18640566;138;121;113;1.000000;1.000000;68266.015625;11031.000000
1.12000179;9.43200016;2.18540573;151;137;126;1.000000;1.000000;68266.015625;10382.000000
1.14800179;9.46800041;2.18740559;150;136;125;1.000000;1.000000;68266.015625;10382.000000
1.16900182;9.50199986;2.18640566;172;158;147;1.000000;1.000000;68266.015625;10382.000000
1.22300184;9.57100010;2.19140577;162;146;135;1.000000;1.000000;68266.015625;9733.000000
1.33000183;9.75300026;2.17740560;160;151;139;1.000000;1.000000;68266.015625;11031.000000
1.34600174;9.78199959;2.17340565;168;155;146;1.000000;1.000000;68266.015625;11680.000000
1.38300180;9.84099960;2.17040563;164;152;145;1.000000;1.000000;68266.015625;11031.000000
1.42100179;9.89799976;2.16740561;157;147;141;1.000000;1.000000;68266.015625;11031.000000
1.44500184;9.92800045;2.16840577;155;155;143;1.000000;1.000000;68266.015625;11680.000000
1.49000180;9.98700047;2.17040563;122;124;111;1.000000;1.000000;68266.015625;16222.000000
1.50900185;10.01399994;2.16940570;94;96;85;1.000000;1.000000;68266.015625;14275.000000
1.52300179;10.03999996;2.16540575;110;110;102;1.000000;1.000000;68266.015625;12329.000000
1.54400182;10.06900024;2.16440558;134;134;127;1.000000;1.000000;68266.015625;11031.000000
1.58400178;10.12300014;2.16440558;150;145;142;1.000000;1.000000;68266.015625;6489.000000
1.60500181;10.15100002;2.16440558;155;147;148;1.000000;1.000000;68266.015625;4542.000000
1.62800181;10.17700005;2.16640568;156;147;150;1.000000;1.000000;68266.015625;3893.000000
1.64500177;10.20300007;2.16340566;147;137;139;1.000000;1.000000;68266.015625;4542.000000
1.63400185;10.22200012;2.14540577;136;127;123;1.000000;1.000000;68266.015625;5191.000000
1.63700175;10.24400043;2.13440561;141;133;130;1.000000;1.000000;68266.015625;5191.000000
1.62200177;10.28299999;2.10140562;133;124;116;1.000000;1.000000;68266.015625;5840.000000
1.62100184;10.30399990;2.08840561;132;122;113;1.000000;1.000000;68266.015625;5840.000000
1.63300180;10.32800007;2.08340573;146;133;125;1.000000;1.000000;68266.015625;6489.000000
1.66200185;10.35599995;2.08740568;156;142;138;1.000000;1.000000;68266.015625;7138.000000
1.67100179;10.37800026;2.08140564;128;114;110;1.000000;1.000000;68266.015625;8435.000000
